date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
08:57:29	5086/5086	---M--	200	added ('OK')	image/png	date:Sat,%2028%20Oct%202023%2003:27:11%20GMT	https://designarc.biz/demos/cake/theme/cake-html/img/logo-3.png	C:/Users/Prashant%20Zagade/Desktop/xamp/htdocs/chocolate%20cake/designarc.biz/demos/cake/theme/cake-html/img/logo-3.png	(from https://designarc.biz/demos/cake/theme/cake-html/index-3.html)
08:57:31	115570/115570	---M--	200	added ('OK')	image/jpeg	date:Sat,%2028%20Oct%202023%2003:27:12%20GMT	https://designarc.biz/demos/cake/theme/cake-html/img/home-slider/slider-6.jpg	C:/Users/Prashant%20Zagade/Desktop/xamp/htdocs/chocolate%20cake/designarc.biz/demos/cake/theme/cake-html/img/home-slider/slider-6.jpg	(from https://designarc.biz/demos/cake/theme/cake-html/index-3.html)
08:57:33	122917/122917	---M--	200	added ('OK')	image/jpeg	date:Sat,%2028%20Oct%202023%2003:27:14%20GMT	https://designarc.biz/demos/cake/theme/cake-html/img/home-slider/slider-7.jpg	C:/Users/Prashant%20Zagade/Desktop/xamp/htdocs/chocolate%20cake/designarc.biz/demos/cake/theme/cake-html/img/home-slider/slider-7.jpg	(from https://designarc.biz/demos/cake/theme/cake-html/index-3.html)
08:57:34	179491/179491	---M--	200	added ('OK')	image/jpeg	date:Sat,%2028%20Oct%202023%2003:27:16%20GMT	https://designarc.biz/demos/cake/theme/cake-html/img/home-slider/slider-8.jpg	C:/Users/Prashant%20Zagade/Desktop/xamp/htdocs/chocolate%20cake/designarc.biz/demos/cake/theme/cake-html/img/home-slider/slider-8.jpg	(from https://designarc.biz/demos/cake/theme/cake-html/index-3.html)
08:57:35	29266/29266	---M--	200	added ('OK')	image/jpeg	date:Sat,%2028%20Oct%202023%2003:27:17%20GMT	https://designarc.biz/demos/cake/theme/cake-html/img/our-bakery/bakery-1.jpg	C:/Users/Prashant%20Zagade/Desktop/xamp/htdocs/chocolate%20cake/designarc.biz/demos/cake/theme/cake-html/img/our-bakery/bakery-1.jpg	(from https://designarc.biz/demos/cake/theme/cake-html/index-3.html)
08:57:36	21571/21571	---M--	200	added ('OK')	image/jpeg	date:Sat,%2028%20Oct%202023%2003:27:18%20GMT	https://designarc.biz/demos/cake/theme/cake-html/img/our-bakery/bakery-2.jpg	C:/Users/Prashant%20Zagade/Desktop/xamp/htdocs/chocolate%20cake/designarc.biz/demos/cake/theme/cake-html/img/our-bakery/bakery-2.jpg	(from https://designarc.biz/demos/cake/theme/cake-html/index-3.html)
08:57:37	26051/26051	---M--	200	added ('OK')	image/jpeg	date:Sat,%2028%20Oct%202023%2003:27:19%20GMT	https://designarc.biz/demos/cake/theme/cake-html/img/our-bakery/bakery-3.jpg	C:/Users/Prashant%20Zagade/Desktop/xamp/htdocs/chocolate%20cake/designarc.biz/demos/cake/theme/cake-html/img/our-bakery/bakery-3.jpg	(from https://designarc.biz/demos/cake/theme/cake-html/index-3.html)
08:57:39	86800/86800	---M--	200	added ('OK')	image/jpeg	date:Sat,%2028%20Oct%202023%2003:27:20%20GMT	https://designarc.biz/demos/cake/theme/cake-html/img/home-slider/slider-9.jpg	C:/Users/Prashant%20Zagade/Desktop/xamp/htdocs/chocolate%20cake/designarc.biz/demos/cake/theme/cake-html/img/home-slider/slider-9.jpg	(from https://designarc.biz/demos/cake/theme/cake-html/index-4.html)
08:57:41	79758/79758	---M--	200	added ('OK')	image/jpeg	date:Sat,%2028%20Oct%202023%2003:27:22%20GMT	https://designarc.biz/demos/cake/theme/cake-html/img/home-slider/slider-10.jpg	C:/Users/Prashant%20Zagade/Desktop/xamp/htdocs/chocolate%20cake/designarc.biz/demos/cake/theme/cake-html/img/home-slider/slider-10.jpg	(from https://designarc.biz/demos/cake/theme/cake-html/index-4.html)
08:57:42	81459/81459	---M--	200	added ('OK')	image/jpeg	date:Sat,%2028%20Oct%202023%2003:27:24%20GMT	https://designarc.biz/demos/cake/theme/cake-html/img/home-slider/slider-11.jpg	C:/Users/Prashant%20Zagade/Desktop/xamp/htdocs/chocolate%20cake/designarc.biz/demos/cake/theme/cake-html/img/home-slider/slider-11.jpg	(from https://designarc.biz/demos/cake/theme/cake-html/index-4.html)
08:57:44	101279/101279	---M--	200	added ('OK')	image/jpeg	date:Sat,%2028%20Oct%202023%2003:27:25%20GMT	https://designarc.biz/demos/cake/theme/cake-html/img/home-slider/slider-12.jpg	C:/Users/Prashant%20Zagade/Desktop/xamp/htdocs/chocolate%20cake/designarc.biz/demos/cake/theme/cake-html/img/home-slider/slider-12.jpg	(from https://designarc.biz/demos/cake/theme/cake-html/index-5.html)
08:57:45	109212/109212	---M--	200	added ('OK')	image/jpeg	date:Sat,%2028%20Oct%202023%2003:27:27%20GMT	https://designarc.biz/demos/cake/theme/cake-html/img/home-slider/slider-13.jpg	C:/Users/Prashant%20Zagade/Desktop/xamp/htdocs/chocolate%20cake/designarc.biz/demos/cake/theme/cake-html/img/home-slider/slider-13.jpg	(from https://designarc.biz/demos/cake/theme/cake-html/index-5.html)
08:57:47	91755/91755	---M--	200	added ('OK')	image/jpeg	date:Sat,%2028%20Oct%202023%2003:27:28%20GMT	https://designarc.biz/demos/cake/theme/cake-html/img/home-slider/slider-14.jpg	C:/Users/Prashant%20Zagade/Desktop/xamp/htdocs/chocolate%20cake/designarc.biz/demos/cake/theme/cake-html/img/home-slider/slider-14.jpg	(from https://designarc.biz/demos/cake/theme/cake-html/index-5.html)
08:57:48	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-5d121eca-96ef23ded25d7ea5;gz%22	https://designarc.biz/demos/cake/theme/cake-html/cakes.html	C:/Users/Prashant%20Zagade/Desktop/xamp/htdocs/chocolate%20cake/designarc.biz/demos/cake/theme/cake-html/cakes.html	(from https://designarc.biz/demos/cake/theme/cake-html/cake.html)
08:57:49	18117/18117	---M--	200	added ('OK')	image/jpeg	date:Sat,%2028%20Oct%202023%2003:27:30%20GMT	https://designarc.biz/demos/cake/theme/cake-html/img/cake-feature/c-feature-9.jpg	C:/Users/Prashant%20Zagade/Desktop/xamp/htdocs/chocolate%20cake/designarc.biz/demos/cake/theme/cake-html/img/cake-feature/c-feature-9.jpg	(from https://designarc.biz/demos/cake/theme/cake-html/cake.html)
08:57:50	19387/19387	---M--	200	added ('OK')	image/jpeg	date:Sat,%2028%20Oct%202023%2003:27:31%20GMT	https://designarc.biz/demos/cake/theme/cake-html/img/cake-feature/c-feature-5.jpg	C:/Users/Prashant%20Zagade/Desktop/xamp/htdocs/chocolate%20cake/designarc.biz/demos/cake/theme/cake-html/img/cake-feature/c-feature-5.jpg	(from https://designarc.biz/demos/cake/theme/cake-html/cake.html)
08:57:51	18807/18807	---M--	200	added ('OK')	image/jpeg	date:Sat,%2028%20Oct%202023%2003:27:32%20GMT	https://designarc.biz/demos/cake/theme/cake-html/img/cake-feature/c-feature-6.jpg	C:/Users/Prashant%20Zagade/Desktop/xamp/htdocs/chocolate%20cake/designarc.biz/demos/cake/theme/cake-html/img/cake-feature/c-feature-6.jpg	(from https://designarc.biz/demos/cake/theme/cake-html/cake.html)
08:57:52	20938/20938	---M--	200	added ('OK')	image/jpeg	date:Sat,%2028%20Oct%202023%2003:27:33%20GMT	https://designarc.biz/demos/cake/theme/cake-html/img/cake-feature/c-feature-7.jpg	C:/Users/Prashant%20Zagade/Desktop/xamp/htdocs/chocolate%20cake/designarc.biz/demos/cake/theme/cake-html/img/cake-feature/c-feature-7.jpg	(from https://designarc.biz/demos/cake/theme/cake-html/cake.html)
08:57:53	21602/21602	---M--	200	added ('OK')	image/jpeg	date:Sat,%2028%20Oct%202023%2003:27:34%20GMT	https://designarc.biz/demos/cake/theme/cake-html/img/cake-feature/c-feature-8.jpg	C:/Users/Prashant%20Zagade/Desktop/xamp/htdocs/chocolate%20cake/designarc.biz/demos/cake/theme/cake-html/img/cake-feature/c-feature-8.jpg	(from https://designarc.biz/demos/cake/theme/cake-html/cake.html)
08:57:54	23372/23372	---M--	200	added ('OK')	image/png	date:Sat,%2028%20Oct%202023%2003:27:35%20GMT	https://designarc.biz/demos/cake/theme/cake-html/img/client/client-2.png	C:/Users/Prashant%20Zagade/Desktop/xamp/htdocs/chocolate%20cake/designarc.biz/demos/cake/theme/cake-html/img/client/client-2.png	(from https://designarc.biz/demos/cake/theme/cake-html/testimonials.html)
08:57:55	5559/5559	---M-Z	200	added ('OK')	application/x-javascript	etag:%2215b7-6400a34d-f63e8f4124dc76e2;gz%22	https://designarc.biz/demos/cake/theme/cake-html/vendors/isotope/imagesloaded.pkgd.min.js	C:/Users/Prashant%20Zagade/Desktop/xamp/htdocs/chocolate%20cake/designarc.biz/demos/cake/theme/cake-html/vendors/isotope/imagesloaded.pkgd.min.js	(from https://designarc.biz/demos/cake/theme/cake-html/testimonials.html)
08:57:55	35313/35313	---M-Z	200	added ('OK')	application/x-javascript	etag:%2289f1-6400a34d-2269f7d0cd72b651;gz%22	https://designarc.biz/demos/cake/theme/cake-html/vendors/isotope/isotope.pkgd.min.js	C:/Users/Prashant%20Zagade/Desktop/xamp/htdocs/chocolate%20cake/designarc.biz/demos/cake/theme/cake-html/vendors/isotope/isotope.pkgd.min.js	(from https://designarc.biz/demos/cake/theme/cake-html/testimonials.html)
08:57:57	111802/111802	---M--	200	added ('OK')	image/png	date:Sat,%2028%20Oct%202023%2003:27:38%20GMT	https://designarc.biz/demos/cake/theme/cake-html/img/service/service-1.png	C:/Users/Prashant%20Zagade/Desktop/xamp/htdocs/chocolate%20cake/designarc.biz/demos/cake/theme/cake-html/img/service/service-1.png	(from https://designarc.biz/demos/cake/theme/cake-html/service.html)
08:57:58	119531/119531	---M--	200	added ('OK')	image/png	date:Sat,%2028%20Oct%202023%2003:27:39%20GMT	https://designarc.biz/demos/cake/theme/cake-html/img/service/service-2.png	C:/Users/Prashant%20Zagade/Desktop/xamp/htdocs/chocolate%20cake/designarc.biz/demos/cake/theme/cake-html/img/service/service-2.png	(from https://designarc.biz/demos/cake/theme/cake-html/service.html)
08:57:59	99304/99304	---M--	200	added ('OK')	image/png	date:Sat,%2028%20Oct%202023%2003:27:41%20GMT	https://designarc.biz/demos/cake/theme/cake-html/img/service/service-3.png	C:/Users/Prashant%20Zagade/Desktop/xamp/htdocs/chocolate%20cake/designarc.biz/demos/cake/theme/cake-html/img/service/service-3.png	(from https://designarc.biz/demos/cake/theme/cake-html/service.html)
08:58:00	76060/76060	---M--	200	added ('OK')	image/png	date:Sat,%2028%20Oct%202023%2003:27:42%20GMT	https://designarc.biz/demos/cake/theme/cake-html/img/service/service-4.png	C:/Users/Prashant%20Zagade/Desktop/xamp/htdocs/chocolate%20cake/designarc.biz/demos/cake/theme/cake-html/img/service/service-4.png	(from https://designarc.biz/demos/cake/theme/cake-html/service.html)
08:58:02	117886/117886	---M--	200	added ('OK')	image/png	date:Sat,%2028%20Oct%202023%2003:27:43%20GMT	https://designarc.biz/demos/cake/theme/cake-html/img/service/service-5.png	C:/Users/Prashant%20Zagade/Desktop/xamp/htdocs/chocolate%20cake/designarc.biz/demos/cake/theme/cake-html/img/service/service-5.png	(from https://designarc.biz/demos/cake/theme/cake-html/service.html)
08:58:03	126707/126707	---M--	200	added ('OK')	image/png	date:Sat,%2028%20Oct%202023%2003:27:44%20GMT	https://designarc.biz/demos/cake/theme/cake-html/img/service/service-6.png	C:/Users/Prashant%20Zagade/Desktop/xamp/htdocs/chocolate%20cake/designarc.biz/demos/cake/theme/cake-html/img/service/service-6.png	(from https://designarc.biz/demos/cake/theme/cake-html/service.html)
08:58:04	4809/4809	---M-Z	200	added ('OK')	text/css	etag:%2212c9-6400a34d-11f1a08aae37eb1d;gz%22	https://designarc.biz/demos/cake/theme/cake-html/vendors/lightbox/simpleLightbox.css	C:/Users/Prashant%20Zagade/Desktop/xamp/htdocs/chocolate%20cake/designarc.biz/demos/cake/theme/cake-html/vendors/lightbox/simpleLightbox.css	(from https://designarc.biz/demos/cake/theme/cake-html/portfolio.html)
08:58:05	20286/20286	---M--	200	added ('OK')	image/jpeg	date:Sat,%2028%20Oct%202023%2003:27:46%20GMT	https://designarc.biz/demos/cake/theme/cake-html/img/portfolio/portfolio-1.jpg	C:/Users/Prashant%20Zagade/Desktop/xamp/htdocs/chocolate%20cake/designarc.biz/demos/cake/theme/cake-html/img/portfolio/portfolio-1.jpg	(from https://designarc.biz/demos/cake/theme/cake-html/portfolio.html)
08:58:06	26622/26622	---M--	200	added ('OK')	image/jpeg	date:Sat,%2028%20Oct%202023%2003:27:47%20GMT	https://designarc.biz/demos/cake/theme/cake-html/img/portfolio/portfolio-2.jpg	C:/Users/Prashant%20Zagade/Desktop/xamp/htdocs/chocolate%20cake/designarc.biz/demos/cake/theme/cake-html/img/portfolio/portfolio-2.jpg	(from https://designarc.biz/demos/cake/theme/cake-html/portfolio.html)
08:58:07	30099/30099	---M--	200	added ('OK')	image/jpeg	date:Sat,%2028%20Oct%202023%2003:27:48%20GMT	https://designarc.biz/demos/cake/theme/cake-html/img/portfolio/portfolio-3.jpg	C:/Users/Prashant%20Zagade/Desktop/xamp/htdocs/chocolate%20cake/designarc.biz/demos/cake/theme/cake-html/img/portfolio/portfolio-3.jpg	(from https://designarc.biz/demos/cake/theme/cake-html/portfolio.html)
08:58:08	21831/21831	---M--	200	added ('OK')	image/jpeg	date:Sat,%2028%20Oct%202023%2003:27:49%20GMT	https://designarc.biz/demos/cake/theme/cake-html/img/portfolio/portfolio-4.jpg	C:/Users/Prashant%20Zagade/Desktop/xamp/htdocs/chocolate%20cake/designarc.biz/demos/cake/theme/cake-html/img/portfolio/portfolio-4.jpg	(from https://designarc.biz/demos/cake/theme/cake-html/portfolio.html)
08:58:09	36902/36902	---M--	200	added ('OK')	image/jpeg	date:Sat,%2028%20Oct%202023%2003:27:50%20GMT	https://designarc.biz/demos/cake/theme/cake-html/img/portfolio/portfolio-5.jpg	C:/Users/Prashant%20Zagade/Desktop/xamp/htdocs/chocolate%20cake/designarc.biz/demos/cake/theme/cake-html/img/portfolio/portfolio-5.jpg	(from https://designarc.biz/demos/cake/theme/cake-html/portfolio.html)
08:58:10	22751/22751	---M--	200	added ('OK')	image/jpeg	date:Sat,%2028%20Oct%202023%2003:27:51%20GMT	https://designarc.biz/demos/cake/theme/cake-html/img/portfolio/portfolio-6.jpg	C:/Users/Prashant%20Zagade/Desktop/xamp/htdocs/chocolate%20cake/designarc.biz/demos/cake/theme/cake-html/img/portfolio/portfolio-6.jpg	(from https://designarc.biz/demos/cake/theme/cake-html/portfolio.html)
08:58:11	40994/40994	---M--	200	added ('OK')	image/jpeg	date:Sat,%2028%20Oct%202023%2003:27:52%20GMT	https://designarc.biz/demos/cake/theme/cake-html/img/portfolio/portfolio-7.jpg	C:/Users/Prashant%20Zagade/Desktop/xamp/htdocs/chocolate%20cake/designarc.biz/demos/cake/theme/cake-html/img/portfolio/portfolio-7.jpg	(from https://designarc.biz/demos/cake/theme/cake-html/portfolio.html)
08:58:12	27443/27443	---M--	200	added ('OK')	image/jpeg	date:Sat,%2028%20Oct%202023%2003:27:54%20GMT	https://designarc.biz/demos/cake/theme/cake-html/img/portfolio/portfolio-8.jpg	C:/Users/Prashant%20Zagade/Desktop/xamp/htdocs/chocolate%20cake/designarc.biz/demos/cake/theme/cake-html/img/portfolio/portfolio-8.jpg	(from https://designarc.biz/demos/cake/theme/cake-html/portfolio.html)
08:58:13	28342/28342	---M--	200	added ('OK')	image/jpeg	date:Sat,%2028%20Oct%202023%2003:27:55%20GMT	https://designarc.biz/demos/cake/theme/cake-html/img/portfolio/portfolio-9.jpg	C:/Users/Prashant%20Zagade/Desktop/xamp/htdocs/chocolate%20cake/designarc.biz/demos/cake/theme/cake-html/img/portfolio/portfolio-9.jpg	(from https://designarc.biz/demos/cake/theme/cake-html/portfolio.html)
08:58:15	164857/164857	---M--	200	added ('OK')	image/png	date:Sat,%2028%20Oct%202023%2003:27:56%20GMT	https://designarc.biz/demos/cake/theme/cake-html/img/special/special-1.png	C:/Users/Prashant%20Zagade/Desktop/xamp/htdocs/chocolate%20cake/designarc.biz/demos/cake/theme/cake-html/img/special/special-1.png	(from https://designarc.biz/demos/cake/theme/cake-html/special.html)
08:58:17	355674/355674	---M--	200	added ('OK')	image/png	date:Sat,%2028%20Oct%202023%2003:27:58%20GMT	https://designarc.biz/demos/cake/theme/cake-html/img/special/special-2.png	C:/Users/Prashant%20Zagade/Desktop/xamp/htdocs/chocolate%20cake/designarc.biz/demos/cake/theme/cake-html/img/special/special-2.png	(from https://designarc.biz/demos/cake/theme/cake-html/special.html)
08:58:17	1531/1531	---M-Z	200	added ('OK')	application/x-javascript	etag:%225fb-6400a34d-32714a6eb7a21e2e;gz%22	https://designarc.biz/demos/cake/theme/cake-html/js/comingsoon.js	C:/Users/Prashant%20Zagade/Desktop/xamp/htdocs/chocolate%20cake/designarc.biz/demos/cake/theme/cake-html/js/comingsoon.js	(from https://designarc.biz/demos/cake/theme/cake-html/comming-soon.html)
08:58:19	54884/54884	---M--	200	added ('OK')	image/jpeg	date:Sat,%2028%20Oct%202023%2003:28:00%20GMT	https://designarc.biz/demos/cake/theme/cake-html/img/blog/main-blog/blog-1.jpg	C:/Users/Prashant%20Zagade/Desktop/xamp/htdocs/chocolate%20cake/designarc.biz/demos/cake/theme/cake-html/img/blog/main-blog/blog-1.jpg	(from https://designarc.biz/demos/cake/theme/cake-html/blog.html)
08:58:20	61913/61913	---M--	200	added ('OK')	image/jpeg	date:Sat,%2028%20Oct%202023%2003:28:01%20GMT	https://designarc.biz/demos/cake/theme/cake-html/img/blog/main-blog/blog-2.jpg	C:/Users/Prashant%20Zagade/Desktop/xamp/htdocs/chocolate%20cake/designarc.biz/demos/cake/theme/cake-html/img/blog/main-blog/blog-2.jpg	(from https://designarc.biz/demos/cake/theme/cake-html/blog.html)
08:58:21	56331/56331	---M--	200	added ('OK')	image/jpeg	date:Sat,%2028%20Oct%202023%2003:28:03%20GMT	https://designarc.biz/demos/cake/theme/cake-html/img/blog/main-blog/blog-3.jpg	C:/Users/Prashant%20Zagade/Desktop/xamp/htdocs/chocolate%20cake/designarc.biz/demos/cake/theme/cake-html/img/blog/main-blog/blog-3.jpg	(from https://designarc.biz/demos/cake/theme/cake-html/blog.html)
08:58:22	48160/48160	---M--	200	added ('OK')	image/jpeg	date:Sat,%2028%20Oct%202023%2003:28:04%20GMT	https://designarc.biz/demos/cake/theme/cake-html/img/blog/main-blog/blog-4.jpg	C:/Users/Prashant%20Zagade/Desktop/xamp/htdocs/chocolate%20cake/designarc.biz/demos/cake/theme/cake-html/img/blog/main-blog/blog-4.jpg	(from https://designarc.biz/demos/cake/theme/cake-html/blog.html)
08:58:24	45500/45500	---M--	200	added ('OK')	image/jpeg	date:Sat,%2028%20Oct%202023%2003:28:05%20GMT	https://designarc.biz/demos/cake/theme/cake-html/img/blog/main-blog/blog-5.jpg	C:/Users/Prashant%20Zagade/Desktop/xamp/htdocs/chocolate%20cake/designarc.biz/demos/cake/theme/cake-html/img/blog/main-blog/blog-5.jpg	(from https://designarc.biz/demos/cake/theme/cake-html/blog.html)
08:58:24	2526/2526	---M--	200	added ('OK')	image/jpeg	date:Sat,%2028%20Oct%202023%2003:28:06%20GMT	https://designarc.biz/demos/cake/theme/cake-html/img/blog/recent-post/r-post-1.jpg	C:/Users/Prashant%20Zagade/Desktop/xamp/htdocs/chocolate%20cake/designarc.biz/demos/cake/theme/cake-html/img/blog/recent-post/r-post-1.jpg	(from https://designarc.biz/demos/cake/theme/cake-html/blog.html)
08:58:25	2647/2647	---M--	200	added ('OK')	image/jpeg	date:Sat,%2028%20Oct%202023%2003:28:06%20GMT	https://designarc.biz/demos/cake/theme/cake-html/img/blog/recent-post/r-post-2.jpg	C:/Users/Prashant%20Zagade/Desktop/xamp/htdocs/chocolate%20cake/designarc.biz/demos/cake/theme/cake-html/img/blog/recent-post/r-post-2.jpg	(from https://designarc.biz/demos/cake/theme/cake-html/blog.html)
08:58:26	2943/2943	---M--	200	added ('OK')	image/jpeg	date:Sat,%2028%20Oct%202023%2003:28:07%20GMT	https://designarc.biz/demos/cake/theme/cake-html/img/blog/recent-post/r-post-3.jpg	C:/Users/Prashant%20Zagade/Desktop/xamp/htdocs/chocolate%20cake/designarc.biz/demos/cake/theme/cake-html/img/blog/recent-post/r-post-3.jpg	(from https://designarc.biz/demos/cake/theme/cake-html/blog.html)
08:58:27	2670/2670	---M--	200	added ('OK')	image/jpeg	date:Sat,%2028%20Oct%202023%2003:28:08%20GMT	https://designarc.biz/demos/cake/theme/cake-html/img/blog/recent-post/r-post-4.jpg	C:/Users/Prashant%20Zagade/Desktop/xamp/htdocs/chocolate%20cake/designarc.biz/demos/cake/theme/cake-html/img/blog/recent-post/r-post-4.jpg	(from https://designarc.biz/demos/cake/theme/cake-html/blog.html)
08:58:28	39514/39514	---M--	200	added ('OK')	image/jpeg	date:Sat,%2028%20Oct%202023%2003:28:09%20GMT	https://designarc.biz/demos/cake/theme/cake-html/img/blog/column/blog-c-1.jpg	C:/Users/Prashant%20Zagade/Desktop/xamp/htdocs/chocolate%20cake/designarc.biz/demos/cake/theme/cake-html/img/blog/column/blog-c-1.jpg	(from https://designarc.biz/demos/cake/theme/cake-html/blog-2column.html)
08:58:29	52772/52772	---M--	200	added ('OK')	image/jpeg	date:Sat,%2028%20Oct%202023%2003:28:10%20GMT	https://designarc.biz/demos/cake/theme/cake-html/img/blog/column/blog-c-2.jpg	C:/Users/Prashant%20Zagade/Desktop/xamp/htdocs/chocolate%20cake/designarc.biz/demos/cake/theme/cake-html/img/blog/column/blog-c-2.jpg	(from https://designarc.biz/demos/cake/theme/cake-html/blog-2column.html)
08:58:30	38881/38881	---M--	200	added ('OK')	image/jpeg	date:Sat,%2028%20Oct%202023%2003:28:11%20GMT	https://designarc.biz/demos/cake/theme/cake-html/img/blog/column/blog-c-3.jpg	C:/Users/Prashant%20Zagade/Desktop/xamp/htdocs/chocolate%20cake/designarc.biz/demos/cake/theme/cake-html/img/blog/column/blog-c-3.jpg	(from https://designarc.biz/demos/cake/theme/cake-html/blog-2column.html)
08:58:31	36086/36086	---M--	200	added ('OK')	image/jpeg	date:Sat,%2028%20Oct%202023%2003:28:12%20GMT	https://designarc.biz/demos/cake/theme/cake-html/img/blog/column/blog-c-4.jpg	C:/Users/Prashant%20Zagade/Desktop/xamp/htdocs/chocolate%20cake/designarc.biz/demos/cake/theme/cake-html/img/blog/column/blog-c-4.jpg	(from https://designarc.biz/demos/cake/theme/cake-html/blog-2column.html)
08:58:32	29654/29654	---M--	200	added ('OK')	image/jpeg	date:Sat,%2028%20Oct%202023%2003:28:13%20GMT	https://designarc.biz/demos/cake/theme/cake-html/img/blog/column/blog-c-5.jpg	C:/Users/Prashant%20Zagade/Desktop/xamp/htdocs/chocolate%20cake/designarc.biz/demos/cake/theme/cake-html/img/blog/column/blog-c-5.jpg	(from https://designarc.biz/demos/cake/theme/cake-html/blog-2column.html)
08:58:33	59940/59940	---M--	200	added ('OK')	image/jpeg	date:Sat,%2028%20Oct%202023%2003:28:15%20GMT	https://designarc.biz/demos/cake/theme/cake-html/img/blog/column/blog-c-6.jpg	C:/Users/Prashant%20Zagade/Desktop/xamp/htdocs/chocolate%20cake/designarc.biz/demos/cake/theme/cake-html/img/blog/column/blog-c-6.jpg	(from https://designarc.biz/demos/cake/theme/cake-html/blog-2column.html)
08:58:35	66999/66999	---M--	200	added ('OK')	image/jpeg	date:Sat,%2028%20Oct%202023%2003:28:16%20GMT	https://designarc.biz/demos/cake/theme/cake-html/img/blog/column/blog-c-7.jpg	C:/Users/Prashant%20Zagade/Desktop/xamp/htdocs/chocolate%20cake/designarc.biz/demos/cake/theme/cake-html/img/blog/column/blog-c-7.jpg	(from https://designarc.biz/demos/cake/theme/cake-html/blog-2column.html)
08:58:36	51909/51909	---M--	200	added ('OK')	image/jpeg	date:Sat,%2028%20Oct%202023%2003:28:17%20GMT	https://designarc.biz/demos/cake/theme/cake-html/img/blog/column/blog-c-8.jpg	C:/Users/Prashant%20Zagade/Desktop/xamp/htdocs/chocolate%20cake/designarc.biz/demos/cake/theme/cake-html/img/blog/column/blog-c-8.jpg	(from https://designarc.biz/demos/cake/theme/cake-html/blog-2column.html)
08:58:37	860/860	---M--	200	added ('OK')	image/jpeg	date:Sat,%2028%20Oct%202023%2003:28:18%20GMT	https://designarc.biz/demos/cake/theme/cake-html/img/comment/comment-1.jpg	C:/Users/Prashant%20Zagade/Desktop/xamp/htdocs/chocolate%20cake/designarc.biz/demos/cake/theme/cake-html/img/comment/comment-1.jpg	(from https://designarc.biz/demos/cake/theme/cake-html/single-blog.html)
08:58:38	30747/30747	---M-Z	200	added ('OK')	text/css	etag:%22781b-6400a34d-10916ee0800d64a1;gz%22	https://designarc.biz/demos/cake/theme/cake-html/vendors/jquery-ui/jquery-ui.min.css	C:/Users/Prashant%20Zagade/Desktop/xamp/htdocs/chocolate%20cake/designarc.biz/demos/cake/theme/cake-html/vendors/jquery-ui/jquery-ui.min.css	(from https://designarc.biz/demos/cake/theme/cake-html/shop.html)
08:58:38	5457/5457	---M--	200	added ('OK')	image/jpeg	date:Sat,%2028%20Oct%202023%2003:28:20%20GMT	https://designarc.biz/demos/cake/theme/cake-html/img/product/sale-product/s-product-1.jpg	C:/Users/Prashant%20Zagade/Desktop/xamp/htdocs/chocolate%20cake/designarc.biz/demos/cake/theme/cake-html/img/product/sale-product/s-product-1.jpg	(from https://designarc.biz/demos/cake/theme/cake-html/shop.html)
08:58:39	3580/3580	---M--	200	added ('OK')	image/jpeg	date:Sat,%2028%20Oct%202023%2003:28:20%20GMT	https://designarc.biz/demos/cake/theme/cake-html/img/product/sale-product/s-product-2.jpg	C:/Users/Prashant%20Zagade/Desktop/xamp/htdocs/chocolate%20cake/designarc.biz/demos/cake/theme/cake-html/img/product/sale-product/s-product-2.jpg	(from https://designarc.biz/demos/cake/theme/cake-html/shop.html)
08:58:40	3925/3925	---M--	200	added ('OK')	image/jpeg	date:Sat,%2028%20Oct%202023%2003:28:21%20GMT	https://designarc.biz/demos/cake/theme/cake-html/img/product/sale-product/s-product-3.jpg	C:/Users/Prashant%20Zagade/Desktop/xamp/htdocs/chocolate%20cake/designarc.biz/demos/cake/theme/cake-html/img/product/sale-product/s-product-3.jpg	(from https://designarc.biz/demos/cake/theme/cake-html/shop.html)
08:58:41	3711/3711	---M--	200	added ('OK')	image/jpeg	date:Sat,%2028%20Oct%202023%2003:28:22%20GMT	https://designarc.biz/demos/cake/theme/cake-html/img/product/sale-product/s-product-4.jpg	C:/Users/Prashant%20Zagade/Desktop/xamp/htdocs/chocolate%20cake/designarc.biz/demos/cake/theme/cake-html/img/product/sale-product/s-product-4.jpg	(from https://designarc.biz/demos/cake/theme/cake-html/shop.html)
08:58:42	52977/52977	---M--	200	added ('OK')	image/jpeg	date:Sat,%2028%20Oct%202023%2003:28:23%20GMT	https://designarc.biz/demos/cake/theme/cake-html/img/product/product-details-1.jpg	C:/Users/Prashant%20Zagade/Desktop/xamp/htdocs/chocolate%20cake/designarc.biz/demos/cake/theme/cake-html/img/product/product-details-1.jpg	(from https://designarc.biz/demos/cake/theme/cake-html/product-details.html)
08:58:43	5919/5919	---M--	200	added ('OK')	image/jpeg	date:Sat,%2028%20Oct%202023%2003:28:24%20GMT	https://designarc.biz/demos/cake/theme/cake-html/img/product/cart-img.jpg	C:/Users/Prashant%20Zagade/Desktop/xamp/htdocs/chocolate%20cake/designarc.biz/demos/cake/theme/cake-html/img/product/cart-img.jpg	(from https://designarc.biz/demos/cake/theme/cake-html/cart.html)
